id;tweet;label
1961;@aragonradio No sabía que el melón es verdura pensaba que era fruta aunque es verde sus compañeros de Aragon televi… https://t.co/jHy8qxRxi5;NEU
1962;Monumento a Los Sitios de #Zaragoza. Obra de Agustín Querol. 1908. https://t.co/bcrYp274L3;NEU
1963;@AlejandroMery1 Quien responde por esa vida? Bachelet, el coyote Heraldo Muñoz, Satanás Piñera, el mercenario Allam… https://t.co/ZjlzInjOnN;NEU
1964;Recao, el cocido viudo de Aragón apto para veganos https://t.co/PSkRqNHnos via @elcomidista https://t.co/pINA2lzVw1;NEU
1965;@sabina66801497 @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/bXHiu0tnUV;NEU
1966;Mañana Murcia alcanzará máximas típicas de finales de #mayo. El viernes será el turno de Teruel o Valencia donde, e… https://t.co/QH3WaHtlaC;NEU
1967;Policía detecta unos 40 miembros https://t.co/S1yB3Mmy5i activos (robos con violencia y lesiones… https://t.co/uSJvria3vk;NEU
1968;@ricardo91754626 Hola hola q tal;NEU
1969;Tláhuac, Distrito Federal;NEU
1970;@sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @ACV___… https://t.co/QA8NWGtkLn;NEU
1971;Los Viajes de Ignis Oiassonis: NAVIDAD ZARAGOZA 2021 3 https://t.co/Wc83gntvBM;NEU
1972;@sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/OCaRDu6LzU;NEU
1973;Los Viajes de Ignis Oiassonis: NAVIDAD ZARAGOZA 2021 117 VIDEO 3 https://t.co/Ypy8iqemE8;NEU
1974;@J_Zaragoza_ El PSOE defiende gobernar con otros partidos solo si son ellos los que van a gobernar y si esos partid… https://t.co/wuxogPB7dY;NEU
1975;⚠️ Sin cambios por el momento en el frente de TERUEL.;NEU
1976;@Tomillar63 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/yYucBHNwUO;NEU
1977;@vlc_JI @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/6sMKhfzPAe;NEU
1978;#artes : Eva Armisén en Zaragoza. Bondad artística y Alegría https://t.co/jyNsV5upT6 https://t.co/4Ekd56dJx8;NEU
1979;@J_Zaragoza_ Hay miedito....;NEU
1980;Documentando en mi base de datos de Genealogía la presencia del apellido Velilla en Zaragoza (Central, Aragón) en l… https://t.co/FrFVwG2Vsx;NEU
1981;@Vani13C Hola guapísima;NEU
1982; de Zaragoza;NEU
1983;" e… https://t.co/FPIjdVlKrg""";NEU
1984;La DGA espera captar unos 40 millones pero los ayuntamientos tienen proyectos valorados en 120 millones. Los munici… https://t.co/vdtQ51dKOk;NEU
1985;Volverá la prueba PISA - El Heraldo https://t.co/fmoKhilqAF https://t.co/q8dfrcVbwO;NEU
1986;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/xam3nKEMcq;NEU
1987;@il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @ACV___ @PeiBasque @Juanma_Saez… https://t.co/J7ASGa31GX;NEU
1988;Concierto benéfico con motivo del 30 aniversario del Club Voleibol Teruel ‼️ https://t.co/sTFQ8k7V4a;NEU
1989;@POZI1972 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/6M5CdwNMhq;NEU
1990;Los Viajes de Ignis Oiassonis: LA CARTUJA -- ZARAGOZA 3 https://t.co/A4DpxIc38h;NEU
1991;@J_Zaragoza_ Si a bildu, si a los asesinos de más de 850 españoles, si a los golpistas de Cataluña que dieron un go… https://t.co/d8i45M9oRc;NEU
1992;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/ONfoR77wX7;NEU
1993;@Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/W9dzvsgK8P;NEU
1994;@J_Zaragoza_ Sería factible y legal, que el PSOE propusiera su candidato, ya que el PP, parece algo timorato.;NEU
1995;Alicante, España;NEU
1996;Los Viajes de Ignis Oiassonis: ZARAGOZA Y ALREDEDORES 3 (material archivo parque ... https://t.co/Wo7xLnASrO;NEU
1997;Y la de Zaragoza la más mamona;NEU
1998;(No han confirmado todavía el listado de cines que lo proyectarán, pero suponemos que alguno de Zaragoza estará inc… https://t.co/Qs45VhwWzF;NEU
1999;@Tomillar63 @vlc_JI @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/g579NgYDV6;NEU
2000;⏰ | ¡Empieza la 2ª parte!;NEU
2001; Alvarito;NEU
2002; Adri;NEU
2003;A todos los que votáis al PP os digo;NEU
2004;🇪🇸cσɾσɳα ∂ε αɾαɠσɳ🇪🇸;NEU
2005;@RonCicer Los amantes de Teruel;NEU
2006;@vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Bg49dwd4Ba;NEU
2007;@sabina66801497 @PepHernandez4 @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/zuLKRNACil;NEU
2008;@vlc_JI @PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Ygv7uuE9VS;NEU
2009;@PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/xpOyjJSiR4;NEU
2010;@PepHernandez4 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/AJvn4BLSKp;NEU
2011;@POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/tE2cqwxrwS;NEU
2012;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/HMM9pQfx9L;NEU
2013;@FatymaCaballero En Zaragoza, Aragón… o sea PSOE que estoy leyendo por aquí muchas alusiones a los gobiernos de la… https://t.co/fLMRze8ETL;NEU
2014;@bts_zaragoza Seguramente, ¡confirmarán el listado pronto, supongo! Los otros documentales y demás sí que los han p… https://t.co/gQI5DjEBKL;NEU
2015;@Oscar_Madrigal_ @J_Zaragoza_ ¡No te rebajes a discutir con un idiota, te llevará a su terreno y en decir idioteces… https://t.co/L4hjSVHrKo;NEU
2016;@vxerocomunista @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/UBSLjcuPS7;NEU
2017;Los #dinosaurios de Teruel y Valencia vivieron en un #clima con #lluvias monzónicas;NEU
2018;España;NEU
2019;@Mr_morq @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/L5KsEaMb0f;NEU
2020;Esta es Bing Dwen Dwen, mascota oficial de los JJOO de invierno, es el producto más demandado en los portales chino… https://t.co/NNgWtZs8Dl;NEU
2021;@Tomillar63 @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/7SptJ7xYra;NEU
2022;@POZI1972 @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/QwuOx5zsb8;NEU
2023;Conocéis Alberite de San Juan? Es un pueblo mu majo de Zaragoza y sus buenas gentes ofrecen vivienda y trabajo si o… https://t.co/K1iZdC7sM8;NEU
2024;@juanjo_ramos No puede ser, si Las Palmas juega en Huesca...;NEU
2025;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/ZQ4ETz95ta;NEU
2026;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/whVdTIH5Lh;NEU
2027;@PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/GPt1zh5mgK;NEU
2028;@vlc_JI @sabina66801497 @Tomillar63 @POZI1972 @BEsquiliche @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/pohepI4ORU;NEU
2029;@Mr_morq @POZI1972 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/4TaOgn1DgU;NEU
2030;@Tomillar63 @vlc_JI @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/f063oEX3M5;NEU
2031;@vlc_JI @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/PqF4fztwDH;NEU
2032;@vlc_JI @PepHernandez4 @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/lsseJ4EZRh;NEU
2033;@sabina66801497 @PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/5OE61MbUqm;NEU
2034;No te han regalado una lámpara catalítica, no pasa nada 😉, seguimos teniendo para que elijas la tuya así como tú ar… https://t.co/Wu1tFkBy3t;NEU
2035;El PP acusa a Luis Felipe de renunciar a suelo público oscense en interés del PSOE aragonés https://t.co/4mknq5m5bS vía @radiohuesca;NEU
2036;@J_Zaragoza_ DICTADOR SECTARIO;NEU
2037;@alibratus @aragon_memes @AngelAlcorisa Eso es verdad. La lista es magnífica.;NEU
2038;@Tomillar63 @sabina66801497 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/f4MPquySXi;NEU
2039;Marta Gastón, consejera de Economía, Planificación y Empleo, subraya la importancia del vehículo eléctrico para la… https://t.co/WnBPzzLxSr;NEU
2040;"Espectacular panorámica de la Catedral de San Salvador o ""La Seo"" en #Zaragoza 😍 https://t.co/mMkUtCaN8S";NEU
2041;@vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/6sbkUoneTQ;NEU
2042;@DanielRodOrd @PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Mdf2gU9ZWI;NEU
2043;🗣 Miembros de la coordinadora estatal se manifiestan en #Zaragoza para denunciar las inscripciones https://t.co/cIJwnigDq5;NEU
2044;@Tomillar63 @POZI1972 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/I4L50xbc04;NEU
2045;@fsabes @PSOE En Zaragoza ganó PSOE pero fue incapaz de pactar con ciudadanos y el resto de la izquierda.;NEU
2046;@sabina66801497 @vlc_JI @77populacho @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta… https://t.co/RV1m8s5u2f;NEU
2047;@Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/A3M1RSRXnf;NEU
2048;El *** de Yarza ha conseguido su objetivo: evitar una manifestación en la puerta del Heraldo, y blanquear un fondo… https://t.co/VsLKnCUAHe;NEU
2049;@sabina66801497 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/j53CAVarnY;NEU
2050;Alguna fea pero guarra en Zaragoza?;NEU
2051;Tiempo previsto en Aragón desde 16-02-2022 hasta 22-02-2022. Info siempre actualizada en  https://t.co/QotkBQq48K https://t.co/8hKCrbsTm7;NEU
2052;@POZI1972 @sabina66801497 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/WDhRdEplUW;NEU
2053;El fallido ataque de José Zaragoza (PSOE) a Pablo Casado (PP) https://t.co/249mlYHOBq vía @Periodistadigit;NEU
2054;@PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/KdaGfNgT2D;NEU
2055;https://t.co/S3ebVapaTs UN ABRAZO ALCALDE @pacodelatorrep TAMBIÉN A @nocilla Y A SU PRESIDENTE @JuanMa_Moreno Nocil… https://t.co/g7x1cKBmZ2;NEU
2056;@AragonCircular #AutomobilityTrends Marta Gastón, consejera de Economía, Planificación y Empleo, subraya la importa… https://t.co/1bNWywyWXG;NEU
2057;@dw_espanol no busca nada,, simplemente, se fue de paseo, con el heraldo,, publico, como cualquier, vividor, del estado,, 💯👈😊;NEU
2058;@sabina66801497 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/MpJElL0yjC;NEU
2059;@POZI1972 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/tb9dXyrH8T;NEU
2060;Esta tarde  @VEGAOFICIAL nos ha abierto las alas de su 'Mirlo Blanco' antes de la presentación en Zaragoza. Me qued… https://t.co/O15o0fXipm;NEU
2061;‼ Solo al Ayuntamiento de #Zaragoza le adeuda 300.000 euros por los recibos de tasas y precios públicos ;NEU
2062;Zaragoza;NEU
2063;@Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/Pne1PuZmP5;NEU
2064;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/apJBe5Dpfh;NEU
2065;@POZI1972 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/CZuDaISoZR;NEU
2066;@BizenFuster1 @cortes_aragon @pepesoro @CHACortes @JoaquinPalacin @isabelasobras @Vidaenlspueblos @Miguel__Jaime… https://t.co/rwLSieotWO;NEU
2067;@ElHuffPost Aragón (donde estaban las tierras catalanas) es fundadora de España. Y lo que se encuentra en el siglo… https://t.co/VSX5yIB8HF;NEU
2068;@vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/myhvJqqd6P;NEU
2069;@historiador_in @MesallesXavier @Nevill_Trameox @gomeziko14 @Paco_de_Anconia @xruiztru Pues el caso es que no vas a… https://t.co/VBz43apvER;NEU
2070;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/wY55YQ5Pjh;NEU
2071;@BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/JW8IhODI3w;NEU
2072;@POZI1972 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/zrvuBqBxFM;NEU
2073;@Tomillar63 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/J11htLXlT5;NEU
2074;🔴 La sexta ola suma en #España 444 nuevos fallecidos por #COVID19 con la incidencia cerca de mil casos https://t.co/cJrohJ1Vxb;NEU
2075;@Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/YoGXSBLHAU;NEU
2076;Aragon existe a ver si se dan cuenta por fin joderrr 😍 https://t.co/qWmSLAKw91;NEU
2077;@Mr_morq @vlc_JI @77populacho @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta… https://t.co/jed1bdjT2f;NEU
2078;@beltrandelrio En Aguascalientes también, haciéndose propaganda con mis impuestos (av siglo XXI, casi prolonga. Zar… https://t.co/8KxZetZ6Kw;NEU
2079;@POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/YldWVHHfv8;NEU
2080;Si los propietatios del Zaragoza venden el club y se piran horas antes del partido los sacamos al campo a dar una v… https://t.co/YFAFE04DLv;NEU
2081;@Mr_morq @vlc_JI @77populacho @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta… https://t.co/F8OJFktMSA;NEU
2082;Próximo proyecto: crear un #challenge en el que por la misma #acera pasen:;NEU
2083;Zaragoza, España;NEU
2084;@sabina66801497 @POZI1972 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/FNQ3AGyweS;NEU
2085;@J_Zaragoza_ Lo q tú quieras como comprenderás, no interesa a nadie;NEU
2086;Jaume Roures &amp;NEU
2087;@J_Zaragoza_ Si a bildu y erc por manteneros en el sillón;NEU
2088;Nuestra alumna de 3º EPO Cilia Gracia Oliván  ha ganado el premio “Sueños de color” de  Heraldo de Aragón Escolar.… https://t.co/qaWPLZ1VzA;NEU
2089;@vlc_JI @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/6TFyWewUn0;NEU
2090;@PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/18Z2Wc7KKP;NEU
2091;Con Marta, pero porque es de Aragón #secret https://t.co/y1hONlBO4A;NEU
2092;Al margen de los golazos de Obeng e Isaac, que evidentemente son una excepción a lo largo de una temporada, el 1T d… https://t.co/iDnvyim5PX;NEU
2093;Un presidente comarcal del PSOE se embolsa en 45 minutos 1.925 euros en dietas https://t.co/hwHCA8b3h3 a través de @ABC_Aragon;NEU
2094;@sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/kqQLLpUuLp;NEU
2095;@sabina66801497 @vlc_JI @77populacho @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta… https://t.co/aXD8TmRnQ8;NEU
2096;@CDAMAZ @zaragoza_es @ZGZBibliotecas @medioambienteZ Larga vida a las bibliotecas y sus #alianzas que, sin duda, so… https://t.co/FJz560wNoj;NEU
2097;@Juderias @aragon_memes @AngelAlcorisa ¡Eso sí, pese a la falta del fulladre, la lista es magnífica!;NEU
2098;Necesito que diga cuando venga de fiesta a aragon necesito verlo en acción @RebuuR te vienes con el en el ave?? Jaj… https://t.co/4BjZjOUPFX;NEU
2099;#Información ➡️ Algunos de los proyectos son, la entrega de la doble calzada Buga – Buenaventura, el cierre de la a… https://t.co/sZJ8w8ODDj;NEU
2100;Necesito que me paséis un edit de Aragón por favor;NEU
2101;@zoerobledo @SEGOB_mx @adan_augusto @Tu_IMSS Ya profesor Zoé Robledo, por favor siga construyendo el HGZ 25 de la C… https://t.co/RwFZKIYoNF;NEU
2102;@vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/sCIkCnR6lI;NEU
2103;Cosas de Teruel.... https://t.co/ECp88V7Zn2;NEU
2104;@Lil_Aar0n @azucenau Ninguno de Reforma, Universal, Heraldo, TvAzteca, televisa, Imagen,....,;NEU
2105; solo Jorge Armando Rocha;NEU
2106;@AlexaGissara Tenemos que empezar a juntar firmas!;NEU
2107;@POZI1972 @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/0sve4fFGqD;NEU
2108;@bts_zaragoza @bts_bighit El día 22 con la preventa confirmaremos todo 🥰;NEU
2109;@POZI1972 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/NCwcHTL4mt;NEU
2110;@teruel_marin Pero tuu.....;NEU
2111;Hoy curso de prostatectomia en Zaragoza con viejos amigos. ¿Porque tanto curso de oncología y tan poco de cirugía??… https://t.co/YCxPSuTs6Z;NEU
2112;@danie_aragon Que se le pasará a esa criaturita por preguntarle hoy al entrenador del sevilla por Mbappé? Jajajajaj… https://t.co/2OJPN6S4Xe;NEU
2113;@sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/U4IOhWWFFv;NEU
2114;@franciscohm20 @J_Zaragoza_ Acomplejados todos los franquistas que lleváis 40 años disfrazados de demócratas y ahor… https://t.co/Yo9Ph21jbL;NEU
2115;"""¿Tú sabes que en Aragón todo termina en -ico, menos choricico que termina en cuerda?"" 😂";NEU
2116;Mediaset España;NEU
2117;Hay días que los sueños se hacen realidad.Hoy es uno de ellos con @VEGAOFICIAL en Fnac Zaragoza Acústico,Transparen… https://t.co/BLgrSLGkW0;NEU
2118;Si quieres saber lo que significa ser enfermera  contratada en el Hospital Miguel Servet o los problemas de concili… https://t.co/kdo18iFNbZ;NEU
2119;Descritas dos nuevas especies de setas halladas en el Parque Grande de Zaragoza https://t.co/nHGw9iqGSs a través de @heraldoes;NEU
2120;#DePaís Durante casi un año estuvieron exigiendo a una persona que les entregará $30 mensuales a cambio de no atent… https://t.co/1J6W1725wa;NEU
2121;@Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/viRwjUbjB6;NEU
2122;@Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/Emd0PdmcFz;NEU
2123;#Monterrey en los 50s. Iglesia del Sagrado Corazón ubicada en calle 5 de mayo y Zaragoza https://t.co/7QLYG8QQnQ;NEU
2124;que suene el teléfono y tengamos cena de aragon https://t.co/FXARQjC3d6;NEU
2125;🎙VOLVEMOS A NUESTROS ORÍGENES;NEU
2126;" pero supimos defe… https://t.co/jYvJX9x4GG""";NEU
2127;@Turismo_Merida_ Pues va ser que no. Desde Lisboa se entraba por el puente sobre el río Albarregas. Por el Norte, c… https://t.co/eioGAUHfFf;NEU
2128;@Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/UG8Ub3i8BH;NEU
2129;😉👉#OFERTA 20€ #chollo Camisa diseños gris Talla M #Bonser https://t.co/3oyZSIYzEh Si envío! #Vitoria-Gasteiz #Vigo… https://t.co/sgGfgFK1SL;NEU
2130;@sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/agtqJYRGkE;NEU
2131;🏆 2ª Nacional;NEU
2132;@quiebramental Menudos sementales son los padres de tales familias. ;NEU
2133;Santa Cruz de Tenerife, España;NEU
